cr57c_accountid,cr57c_address2_country,cr57c_agfa_saprecordid
5CE2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
ABE2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
0EE3BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
550AB805-F71E-EE11-9966-000D3AB11D4F,Spain,
0E82449A-F61E-EE11-9966-000D3AB5E4BE,Spain,
CCFCAFF4-F61E-EE11-9966-000D3AB5E4BE,Spain,
73FDAFF4-F61E-EE11-9966-000D3AB5E4BE,Spain,
83FDAFF4-F61E-EE11-9966-000D3AB5E4BE,Spain,
0F2EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
79E16838-938B-EF11-AC21-000D3ABA6182,Spain,
2839ED91-F61E-EE11-9966-000D3ADA93B4,Spain,
8802F19D-F61E-EE11-9966-000D3ADA93B4,Spain,
9B02F19D-F61E-EE11-9966-000D3ADA93B4,Spain,
A00DB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
2F0EB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
F868A8F8-F61E-EE11-9966-000D3ADA93B4,Spain,
8F6AA8F8-F61E-EE11-9966-000D3ADA93B4,Spain,
56F8B004-F71E-EE11-9966-000D3ADA93B4,Spain,
DBF8B004-F71E-EE11-9966-000D3ADA93B4,Spain,
84F9B004-F71E-EE11-9966-000D3ADA93B4,Spain,
3CB5AB0A-F71E-EE11-9966-000D3ADA93B4,Spain,
8844DD9A-F61E-EE11-9966-000D3ADF3545,Spain,
3059D8F6-F61E-EE11-9966-000D3ADF3545,Spain,
8689F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
B487E609-F71E-EE11-9966-000D3ADF3545,Spain,
8E07DBF6-F61E-EE11-9966-0022489D9FCF,Spain,
678D4209-F71E-EE11-9966-0022489D9FCF,Spain,
E7C2C398-F61E-EE11-9966-0022489FD093,Spain,
18C3C398-F61E-EE11-9966-0022489FD093,Spain,
E5F58FF8-F61E-EE11-9966-0022489FD093,Spain,
E1942AFC-F61E-EE11-9967-0022489FD623,Spain,
EF942AFC-F61E-EE11-9967-0022489FD623,Spain,
290E2D96-F61E-EE11-9967-0022489FD80B,Spain,
B7EA76FF-F61E-EE11-9967-0022489FD80B,Spain,
E4ABA305-F71E-EE11-9967-0022489FD80B,Spain,
7BACA305-F71E-EE11-9967-0022489FD80B,Spain,
DCABA305-F71E-EE11-9967-0022489FD80B,Spain,
B216CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
9316CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
ACEAD804-F71E-EE11-9966-0022489FD9A7,Spain,
8C955C9A-F61E-EE11-9966-0022489FDDCE,Spain,
84E0EAF1-F61E-EE11-9966-0022489FDDCE,Spain,
FBE0EAF1-F61E-EE11-9966-0022489FDDCE,Spain,
89744EF8-F61E-EE11-9966-0022489FDDCE,Spain,
33075E04-F71E-EE11-9966-0022489FDDCE,Spain,
12F3E599-F61E-EE11-9966-0022489FDDEE,Spain,
C7BEB8FA-F61E-EE11-9966-0022489FDDEE,Spain,
6ABFB8FA-F61E-EE11-9966-0022489FDDEE,Spain,
DA98BA00-F71E-EE11-9966-0022489FDDEE,Spain,
BFD1E0E3-61CD-ED11-B597-0022489FDDEE,Spain,
82C0A5F8-F61E-EE11-9966-0022489FDE79,Spain,
A7B3A10A-F71E-EE11-9966-0022489FDE79,Spain,
E7B3A10A-F71E-EE11-9966-0022489FDE79,Spain,
8F4F5097-F61E-EE11-9966-002248A03D2C,Spain,
F6A4489D-F61E-EE11-9966-002248A03D2C,Spain,
D3DA8FFC-F61E-EE11-9966-002248A03D2C,Spain,
CDDA8FFC-F61E-EE11-9966-002248A03D2C,Spain,
16DB8FFC-F61E-EE11-9966-002248A03D2C,Spain,
60DE8208-F71E-EE11-9966-002248A03D2C,Spain,
6FDE8208-F71E-EE11-9966-002248A03D2C,Spain,
912B8802-F71E-EE11-9966-002248A03D2C,Spain,
BDDE8208-F71E-EE11-9966-002248A03D2C,Spain,
3339D893-F61E-EE11-9967-000D3A680C8A,Spain,
4F39D893-F61E-EE11-9967-000D3A680C8A,Spain,
086241FD-F61E-EE11-9967-000D3A680C8A,Spain,
51C64C03-F71E-EE11-9967-000D3A680C8A,Spain,
6C1A4509-F71E-EE11-9967-000D3A680C8A,Spain,
0298C4F3-F61E-EE11-9966-000D3AB11D4F,Spain,
ED09B805-F71E-EE11-9966-000D3AB11D4F,Spain,
1A0AB805-F71E-EE11-9966-000D3AB11D4F,Spain,
2F0AB805-F71E-EE11-9966-000D3AB11D4F,Spain,
1D82449A-F61E-EE11-9966-000D3AB5E4BE,Spain,
DBC14994-F61E-EE11-9966-000D3AB5E4BE,Spain,
735BA8FA-F61E-EE11-9966-000D3AB5E4BE,Spain,
B345AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
F12EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
B12EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
260423C1-29D6-EE11-904C-000D3AB81355,Spain,
A86E1D08-8F8F-EF11-8A6A-000D3AB98CE6,Spain,
0039ED91-F61E-EE11-9966-000D3ADA93B4,Spain,
6B9CE597-F61E-EE11-9966-000D3ADA93B4,Spain,
C09CE597-F61E-EE11-9966-000D3ADA93B4,Spain,
DF9CE597-F61E-EE11-9966-000D3ADA93B4,Spain,
790EB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
EB9CB8FE-F61E-EE11-9966-000D3ADA93B4,Spain,
13FAB004-F71E-EE11-9966-000D3ADA93B4,Spain,
99F9B004-F71E-EE11-9966-000D3ADA93B4,Spain,
EF88F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
8789F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
C589F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
218AF3FD-F61E-EE11-9966-000D3ADF3545,Spain,
BBD8EB03-F71E-EE11-9966-000D3ADF3545,Spain,
0A88E609-F71E-EE11-9966-000D3ADF3545,Spain,
45FBDCFC-F61E-EE11-9966-0022489D9FCF,Spain,
4B8D4209-F71E-EE11-9966-0022489D9FCF,Spain,
4EC3C398-F61E-EE11-9966-0022489FD093,Spain,
39C3C398-F61E-EE11-9966-0022489FD093,Spain,
8AC3C398-F61E-EE11-9966-0022489FD093,Spain,
0D4795F2-F61E-EE11-9966-0022489FD093,Spain,
D9F48FF8-F61E-EE11-9966-0022489FD093,Spain,
11F58FF8-F61E-EE11-9966-0022489FD093,Spain,
5DF58FF8-F61E-EE11-9966-0022489FD093,Spain,
60BC48D5-F7DE-EF11-8EEA-0022489FD5C9,Spain,
75942AFC-F61E-EE11-9967-0022489FD623,Spain,
93942AFC-F61E-EE11-9967-0022489FD623,Spain,
2F952AFC-F61E-EE11-9967-0022489FD623,Spain,
E40F2D96-F61E-EE11-9967-0022489FD80B,Spain,
EB0F2D96-F61E-EE11-9967-0022489FD80B,Spain,
B60E2D96-F61E-EE11-9967-0022489FD80B,Spain,
42ABA305-F71E-EE11-9967-0022489FD80B,Spain,
FCC6D5F2-F61E-EE11-9966-0022489FD9A7,Spain,
CCC7D5F2-F61E-EE11-9966-0022489FD9A7,Spain,
EC15CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
6E16CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
28C62F94-F61E-EE11-9966-0022489FDDCE,Spain,
5E744EF8-F61E-EE11-9966-0022489FDDCE,Spain,
F3E0EAF1-F61E-EE11-9966-0022489FDDCE,Spain,
8CD159FE-F61E-EE11-9966-0022489FDDCE,Spain,
A8D159FE-F61E-EE11-9966-0022489FDDCE,Spain,
48D259FE-F61E-EE11-9966-0022489FDDCE,Spain,
68075E04-F71E-EE11-9966-0022489FDDCE,Spain,
62F2E599-F61E-EE11-9966-0022489FDDEE,Spain,
2FF3E599-F61E-EE11-9966-0022489FDDEE,Spain,
28F3E599-F61E-EE11-9966-0022489FDDEE,Spain,
18F3E599-F61E-EE11-9966-0022489FDDEE,Spain,
65F3E599-F61E-EE11-9966-0022489FDDEE,Spain,
5BF3E599-F61E-EE11-9966-0022489FDDEE,Spain,
EFBEB8FA-F61E-EE11-9966-0022489FDDEE,Spain,
24E87298-F61E-EE11-9966-0022489FDE79,Spain,
0BE87298-F61E-EE11-9966-0022489FDE79,Spain,
94E77298-F61E-EE11-9966-0022489FDE79,Spain,
FABEA5F8-F61E-EE11-9966-0022489FDE79,Spain,
03C0A5F8-F61E-EE11-9966-0022489FDE79,Spain,
25C1A5F8-F61E-EE11-9966-0022489FDE79,Spain,
7B0A9EFE-F61E-EE11-9966-0022489FDE79,Spain,
CF0A9EFE-F61E-EE11-9966-0022489FDE79,Spain,
0B0B9EFE-F61E-EE11-9966-0022489FDE79,Spain,
A0B3A10A-F71E-EE11-9966-0022489FDE79,Spain,
BDB3A10A-F71E-EE11-9966-0022489FDE79,Spain,
79DA8FFC-F61E-EE11-9966-002248A03D2C,Spain,
34DB8FFC-F61E-EE11-9966-002248A03D2C,Spain,
A92B8802-F71E-EE11-9966-002248A03D2C,Spain,
34DE8208-F71E-EE11-9966-002248A03D2C,Spain,
1FDE8208-F71E-EE11-9966-002248A03D2C,Spain,
82DE8208-F71E-EE11-9966-002248A03D2C,Spain,
7BDE8208-F71E-EE11-9966-002248A03D2C,Spain,
AFDE8208-F71E-EE11-9966-002248A03D2C,Spain,
37C65556-834A-EF11-BFE2-7C1E5220BE4B,Spain,
3D573AC1-36C1-F011-BBD3-7C1E5220020E,Spain,
7288422B-5ECF-F011-BBD3-7CED8D2EA61E,Spain,
A8862A54-9EAD-F011-BBD2-7C1E52766C1D,Spain,
4144F8A1-01D1-F011-BBD3-7CED8D2EA0F5,Spain,
7B6241FD-F61E-EE11-9967-000D3A680C8A,Spain,
0998C4F3-F61E-EE11-9966-000D3AB11D4F,Spain,
C3E2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
50E3BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
4254BCFF-F61E-EE11-9966-000D3AB11D4F,Spain,
DD09B805-F71E-EE11-9966-000D3AB11D4F,Spain,
F909B805-F71E-EE11-9966-000D3AB11D4F,Spain,
FF09B805-F71E-EE11-9966-000D3AB11D4F,Spain,
1D0AB805-F71E-EE11-9966-000D3AB11D4F,Spain,
2B82449A-F61E-EE11-9966-000D3AB5E4BE,Spain,
8E82449A-F61E-EE11-9966-000D3AB5E4BE,Spain,
885BA8FA-F61E-EE11-9966-000D3AB5E4BE,Spain,
92FDAFF4-F61E-EE11-9966-000D3AB5E4BE,Spain,
B35BA8FA-F61E-EE11-9966-000D3AB5E4BE,Spain,
D845AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
422EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
052FAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
469CE597-F61E-EE11-9966-000D3ADA93B4,Spain,
529CE597-F61E-EE11-9966-000D3ADA93B4,Spain,
EA0DB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
919CB8FE-F61E-EE11-9966-000D3ADA93B4,Spain,
2BF8B004-F71E-EE11-9966-000D3ADA93B4,Spain,
6AF9B004-F71E-EE11-9966-000D3ADA93B4,Spain,
D4F8B004-F71E-EE11-9966-000D3ADA93B4,Spain,
2EF9B004-F71E-EE11-9966-000D3ADA93B4,Spain,
A4DBE494-F61E-EE11-9966-000D3ADF3545,Spain,
1145DD9A-F61E-EE11-9966-000D3ADF3545,Spain,
2445DD9A-F61E-EE11-9966-000D3ADF3545,Spain,
420AE0F0-F61E-EE11-9966-000D3ADF3545,Spain,
580AE0F0-F61E-EE11-9966-000D3ADF3545,Spain,
E059D8F6-F61E-EE11-9966-000D3ADF3545,Spain,
D088F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
D288F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
0C89F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
6B89F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
AF89F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
D8D8EB03-F71E-EE11-9966-000D3ADF3545,Spain,
CD07DBF6-F61E-EE11-9966-0022489D9FCF,Spain,
1908DBF6-F61E-EE11-9966-0022489D9FCF,Spain,
2F08DBF6-F61E-EE11-9966-0022489D9FCF,Spain,
4CFBDCFC-F61E-EE11-9966-0022489D9FCF,Spain,
C38D4209-F71E-EE11-9966-0022489D9FCF,Spain,
B98D4209-F71E-EE11-9966-0022489D9FCF,Spain,
F5C2C398-F61E-EE11-9966-0022489FD093,Spain,
49C3C398-F61E-EE11-9966-0022489FD093,Spain,
7EC3C398-F61E-EE11-9966-0022489FD093,Spain,
BDC3C398-F61E-EE11-9966-0022489FD093,Spain,
DCF58FF8-F61E-EE11-9966-0022489FD093,Spain,
E6EB8204-F71E-EE11-9966-0022489FD093,Spain,
21FD89B7-DAB9-EE11-A569-0022489FD093,Spain,
73074C75-40CE-ED11-B597-0022489FD093,Spain,
239B18F0-F61E-EE11-9967-0022489FD623,Spain,
BD822DF6-F61E-EE11-9967-0022489FD623,Spain,
A9942AFC-F61E-EE11-9967-0022489FD623,Spain,
D9942AFC-F61E-EE11-9967-0022489FD623,Spain,
087469B3-CC4C-EF11-BFE3-0022489FD716,Spain,
F80F2D96-F61E-EE11-9967-0022489FD80B,Spain,
015B259C-F61E-EE11-9967-0022489FD80B,Spain,
E95A259C-F61E-EE11-9967-0022489FD80B,Spain,
9089FAF1-F61E-EE11-9967-0022489FD80B,Spain,
CBEA76FF-F61E-EE11-9967-0022489FD80B,Spain,
FCABA305-F71E-EE11-9967-0022489FD80B,Spain,
74ACA305-F71E-EE11-9967-0022489FD80B,Spain,
BDC7D5F2-F61E-EE11-9966-0022489FD9A7,Spain,
0816CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
9E16CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
06EBD804-F71E-EE11-9966-0022489FD9A7,Spain,
D7C52F94-F61E-EE11-9966-0022489FDDCE,Spain,
4E955C9A-F61E-EE11-9966-0022489FDDCE,Spain,
D3955C9A-F61E-EE11-9966-0022489FDDCE,Spain,
E4E0EAF1-F61E-EE11-9966-0022489FDDCE,Spain,
BCE0EAF1-F61E-EE11-9966-0022489FDDCE,Spain,
08D259FE-F61E-EE11-9966-0022489FDDCE,Spain,
1FD259FE-F61E-EE11-9966-0022489FDDCE,Spain,
15D259FE-F61E-EE11-9966-0022489FDDCE,Spain,
36D259FE-F61E-EE11-9966-0022489FDDCE,Spain,
37075E04-F71E-EE11-9966-0022489FDDCE,Spain,
C1F2E599-F61E-EE11-9966-0022489FDDEE,Spain,
47F3E599-F61E-EE11-9966-0022489FDDEE,Spain,
896EC0F4-F61E-EE11-9966-0022489FDDEE,Spain,
966EC0F4-F61E-EE11-9966-0022489FDDEE,Spain,
52BFB8FA-F61E-EE11-9966-0022489FDDEE,Spain,
D998BA00-F71E-EE11-9966-0022489FDDEE,Spain,
3799BA00-F71E-EE11-9966-0022489FDDEE,Spain,
5E0A9EFE-F61E-EE11-9966-0022489FDE79,Spain,
9C4F5097-F61E-EE11-9966-002248A03D2C,Spain,
81DA8FFC-F61E-EE11-9966-002248A03D2C,Spain,
9CDA8FFC-F61E-EE11-9966-002248A03D2C,Spain,
712B8802-F71E-EE11-9966-002248A03D2C,Spain,
03DB8FFC-F61E-EE11-9966-002248A03D2C,Spain,
C42B8802-F71E-EE11-9966-002248A03D2C,Spain,
222C8802-F71E-EE11-9966-002248A03D2C,Spain,
DC89ACED-8260-F011-BEC3-0022489F5D69,Spain,
16C050F1-F61E-EE11-9967-000D3A680C8A,Spain,
E61049F7-F61E-EE11-9967-000D3A680C8A,Spain,
101149F7-F61E-EE11-9967-000D3A680C8A,Spain,
0F6241FD-F61E-EE11-9967-000D3A680C8A,Spain,
1E05C998-F61E-EE11-9966-000D3AB11D4F,Spain,
3005C998-F61E-EE11-9966-000D3AB11D4F,Spain,
6197C4F3-F61E-EE11-9966-000D3AB11D4F,Spain,
B097C4F3-F61E-EE11-9966-000D3AB11D4F,Spain,
D897C4F3-F61E-EE11-9966-000D3AB11D4F,Spain,
F697C4F3-F61E-EE11-9966-000D3AB11D4F,Spain,
DF09B805-F71E-EE11-9966-000D3AB11D4F,Spain,
F39FE2E2-61CD-ED11-B596-000D3AB11D4F,Spain,
1DC24994-F61E-EE11-9966-000D3AB5E4BE,Spain,
766D73E2-F61E-EE11-9966-000D3AB5E4BE,Spain,
A7FDAFF4-F61E-EE11-9966-000D3AB5E4BE,Spain,
C344AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
3745AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
A845AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
F345AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
522EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
8C2EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
942EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
5F9CE597-F61E-EE11-9966-000D3ADA93B4,Spain,
DA0EB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
730FB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
8E0FB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
3DF8B004-F71E-EE11-9966-000D3ADA93B4,Spain,
BFF8B004-F71E-EE11-9966-000D3ADA93B4,Spain,
15F9B004-F71E-EE11-9966-000D3ADA93B4,Spain,
43B5AB0A-F71E-EE11-9966-000D3ADA93B4,Spain,
E9902176-F61E-EE11-9966-000D3ADF3545,Spain,
E444DD9A-F61E-EE11-9966-000D3ADF3545,Spain,
340AE0F0-F61E-EE11-9966-000D3ADF3545,Spain,
4159D8F6-F61E-EE11-9966-000D3ADF3545,Spain,
9988F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
C489F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
9807DBF6-F61E-EE11-9966-0022489D9FCF,Spain,
1308DBF6-F61E-EE11-9966-0022489D9FCF,Spain,
A208DBF6-F61E-EE11-9966-0022489D9FCF,Spain,
B08D4209-F71E-EE11-9966-0022489D9FCF,Spain,
E08D4209-F71E-EE11-9966-0022489D9FCF,Spain,
D4C2C398-F61E-EE11-9966-0022489FD093,Spain,
26C3C398-F61E-EE11-9966-0022489FD093,Spain,
A7C3C398-F61E-EE11-9966-0022489FD093,Spain,
7E4695F2-F61E-EE11-9966-0022489FD093,Spain,
929A18F0-F61E-EE11-9967-0022489FD623,Spain,
A29B18F0-F61E-EE11-9967-0022489FD623,Spain,
03832DF6-F61E-EE11-9967-0022489FD623,Spain,
0A832DF6-F61E-EE11-9967-0022489FD623,Spain,
260E2D96-F61E-EE11-9967-0022489FD80B,Spain,
D15A259C-F61E-EE11-9967-0022489FD80B,Spain,
670F2D96-F61E-EE11-9967-0022489FD80B,Spain,
06102D96-F61E-EE11-9967-0022489FD80B,Spain,
2A5B259C-F61E-EE11-9967-0022489FD80B,Spain,
C789FAF1-F61E-EE11-9967-0022489FD80B,Spain,
91A967F8-F61E-EE11-9967-0022489FD80B,Spain,
6EACA305-F71E-EE11-9967-0022489FD80B,Spain,
0BACA305-F71E-EE11-9967-0022489FD80B,Spain,
85C7D5F2-F61E-EE11-9966-0022489FD9A7,Spain,
5D15CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
8515CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
3E16CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
B5E0EAF1-F61E-EE11-9966-0022489FDDCE,Spain,
F2E0EAF1-F61E-EE11-9966-0022489FDDCE,Spain,
E2744EF8-F61E-EE11-9966-0022489FDDCE,Spain,
AED159FE-F61E-EE11-9966-0022489FDDCE,Spain,
84F2E599-F61E-EE11-9966-0022489FDDEE,Spain,
43F2E599-F61E-EE11-9966-0022489FDDEE,Spain,
9FF3E599-F61E-EE11-9966-0022489FDDEE,Spain,
BA6EC0F4-F61E-EE11-9966-0022489FDDEE,Spain,
2B99BA00-F71E-EE11-9966-0022489FDDEE,Spain,
ECC0A5F8-F61E-EE11-9966-0022489FDE79,Spain,
920A9EFE-F61E-EE11-9966-0022489FDE79,Spain,
E10A9EFE-F61E-EE11-9966-0022489FDE79,Spain,
C60A9EFE-F61E-EE11-9966-0022489FDE79,Spain,
5ADA8FFC-F61E-EE11-9966-002248A03D2C,Spain,
532C8802-F71E-EE11-9966-002248A03D2C,Spain,
73EE77B9-42F4-EF11-BE1F-7C1E5236E657,Spain,
280A5107-DCF5-F011-8406-7C1E523573E6,Spain,
3EA6FEAC-4E03-F111-8407-7C1E523645AE,Spain,
0432F531-4E03-F111-8407-7C1E523645AE,Spain,
371AA3D3-C01E-F111-8341-0022489C5634,Spain,
1339D893-F61E-EE11-9967-000D3A680C8A,Spain,
D752D599-F61E-EE11-9967-000D3A680C8A,Spain,
C31049F7-F61E-EE11-9967-000D3A680C8A,Spain,
ED1049F7-F61E-EE11-9967-000D3A680C8A,Spain,
0FC050F1-F61E-EE11-9967-000D3A680C8A,Spain,
FB1049F7-F61E-EE11-9967-000D3A680C8A,Spain,
3E6241FD-F61E-EE11-9967-000D3A680C8A,Spain,
4EE2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
63E2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
88E2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
A2E2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
D5E2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
3B54BCFF-F61E-EE11-9966-000D3AB11D4F,Spain,
D009B805-F71E-EE11-9966-000D3AB11D4F,Spain,
D709B805-F71E-EE11-9966-000D3AB11D4F,Spain,
3D0AB805-F71E-EE11-9966-000D3AB11D4F,Spain,
490AB805-F71E-EE11-9966-000D3AB11D4F,Spain,
2AC24994-F61E-EE11-9966-000D3AB5E4BE,Spain,
9EFCAFF4-F61E-EE11-9966-000D3AB5E4BE,Spain,
AEFDAFF4-F61E-EE11-9966-000D3AB5E4BE,Spain,
E32EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
C72EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
BA2EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
A32EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
FB44AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
202FAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
A59CE597-F61E-EE11-9966-000D3ADA93B4,Spain,
2C9CE597-F61E-EE11-9966-000D3ADA93B4,Spain,
F7DBE494-F61E-EE11-9966-000D3ADF3545,Spain,
6989F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
1A8AF3FD-F61E-EE11-9966-000D3ADF3545,Spain,
CAD8EB03-F71E-EE11-9966-000D3ADF3545,Spain,
B107DBF6-F61E-EE11-9966-0022489D9FCF,Spain,
9B08DBF6-F61E-EE11-9966-0022489D9FCF,Spain,
2646E102-F71E-EE11-9966-0022489D9FCF,Spain,
CC8D4209-F71E-EE11-9966-0022489D9FCF,Spain,
0C8E4209-F71E-EE11-9966-0022489D9FCF,Spain,
354795F2-F61E-EE11-9966-0022489FD093,Spain,
B6F48FF8-F61E-EE11-9966-0022489FD093,Spain,
5ABC48D5-F7DE-EF11-8EEA-0022489FD5C9,Spain,
329B18F0-F61E-EE11-9967-0022489FD623,Spain,
FA822DF6-F61E-EE11-9967-0022489FD623,Spain,
A1942AFC-F61E-EE11-9967-0022489FD623,Spain,
18952AFC-F61E-EE11-9967-0022489FD623,Spain,
B4E12202-F71E-EE11-9967-0022489FD623,Spain,
1F0F2D96-F61E-EE11-9967-0022489FD80B,Spain,
6D89FAF1-F61E-EE11-9967-0022489FD80B,Spain,
9C89FAF1-F61E-EE11-9967-0022489FD80B,Spain,
8115CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
CC15CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
0716CEF8-F61E-EE11-9966-0022489FD9A7,Spain,
85955C9A-F61E-EE11-9966-0022489FDDCE,Spain,
73955C9A-F61E-EE11-9966-0022489FDDCE,Spain,
83E0EAF1-F61E-EE11-9966-0022489FDDCE,Spain,
02E1EAF1-F61E-EE11-9966-0022489FDDCE,Spain,
F9744EF8-F61E-EE11-9966-0022489FDDCE,Spain,
87D159FE-F61E-EE11-9966-0022489FDDCE,Spain,
30F2E599-F61E-EE11-9966-0022489FDDEE,Spain,
DFF2E599-F61E-EE11-9966-0022489FDDEE,Spain,
616EC0F4-F61E-EE11-9966-0022489FDDEE,Spain,
71BEB8FA-F61E-EE11-9966-0022489FDDEE,Spain,
E3E77298-F61E-EE11-9966-0022489FDE79,Spain,
D3ECA3F2-F61E-EE11-9966-0022489FDE79,Spain,
2C0A9EFE-F61E-EE11-9966-0022489FDE79,Spain,
BE0A9EFE-F61E-EE11-9966-0022489FDE79,Spain,
FCA4489D-F61E-EE11-9966-002248A03D2C,Spain,
A2DA8FFC-F61E-EE11-9966-002248A03D2C,Spain,
C4DA8FFC-F61E-EE11-9966-002248A03D2C,Spain,
47DB8FFC-F61E-EE11-9966-002248A03D2C,Spain,
5DDB8FFC-F61E-EE11-9966-002248A03D2C,Spain,
812B8802-F71E-EE11-9966-002248A03D2C,Spain,
042C8802-F71E-EE11-9966-002248A03D2C,Spain,
26DE8208-F71E-EE11-9966-002248A03D2C,Spain,
2DDE8208-F71E-EE11-9966-002248A03D2C,Spain,
80D63B03-A2DB-EE11-904B-6045BDDCD6B5,Spain,
0639D893-F61E-EE11-9967-000D3A680C8A,Spain,
CA1049F7-F61E-EE11-9967-000D3A680C8A,Spain,
FA6141FD-F61E-EE11-9967-000D3A680C8A,Spain,
A1C64C03-F71E-EE11-9967-000D3A680C8A,Spain,
281A4509-F71E-EE11-9967-000D3A680C8A,Spain,
141A4509-F71E-EE11-9967-000D3A680C8A,Spain,
751A4509-F71E-EE11-9967-000D3A680C8A,Spain,
A397C4F3-F61E-EE11-9966-000D3AB11D4F,Spain,
F7E2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
55E2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
E3E2BCF9-F61E-EE11-9966-000D3AB11D4F,Spain,
6354BCFF-F61E-EE11-9966-000D3AB11D4F,Spain,
516D73E2-F61E-EE11-9966-000D3AB5E4BE,Spain,
E544AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
D144AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
2645AA00-F71E-EE11-9966-000D3AB5E4BE,Spain,
252EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
2C2EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
842EAC06-F71E-EE11-9966-000D3AB5E4BE,Spain,
86B8D779-E8D6-EE11-904C-000D3ADA4A01,Spain,
729C544D-F61E-EE11-9966-000D3ADA93B4,Spain,
FB9CE597-F61E-EE11-9966-000D3ADA93B4,Spain,
9D0EB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
E20EB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
4C0FB0F2-F61E-EE11-9966-000D3ADA93B4,Spain,
81F8B004-F71E-EE11-9966-000D3ADA93B4,Spain,
51F9B004-F71E-EE11-9966-000D3ADA93B4,Spain,
D959D8F6-F61E-EE11-9966-000D3ADF3545,Spain,
E789F3FD-F61E-EE11-9966-000D3ADF3545,Spain,
0288E609-F71E-EE11-9966-000D3ADF3545,Spain,
4D8D4209-F71E-EE11-9966-0022489D9FCF,Spain,
818D4209-F71E-EE11-9966-0022489D9FCF,Spain,
D1C2C398-F61E-EE11-9966-0022489FD093,Spain,
05C3C398-F61E-EE11-9966-0022489FD093,Spain,
